"country","year","iso3","exrates"
"Sierra Leone",2006-04-01,"SLE",2897.587398
"Sierra Leone",2006-03-01,"SLE",2889.183335
"Sierra Leone",2006-02-01,"SLE",2883.829055
"Sierra Leone",2006-01-01,"SLE",2874.218809
"Sierra Leone",2005-12-01,"SLE",2870.80619
"Sierra Leone",2005-11-01,"SLE",2870.119744
"Sierra Leone",2005-10-01,"SLE",2861.431297
"Sierra Leone",2005-09-01,"SLE",2851.92892
"Sierra Leone",2005-08-01,"SLE",2843.11299
"Sierra Leone",2005-07-01,"SLE",2829.031037
"Sierra Leone",2005-06-01,"SLE",2815.125599
"Sierra Leone",2005-05-01,"SLE",2807.976752
"Sierra Leone",2005-04-01,"SLE",2810.17338
"Sierra Leone",2005-03-01,"SLE",2819.950335
"Sierra Leone",2005-02-01,"SLE",2818.400928
"Sierra Leone",2005-01-01,"SLE",2805.593803
"Sierra Leone",2004-12-01,"SLE",2784.412035
"Sierra Leone",2004-11-01,"SLE",2758.46437
"Sierra Leone",2004-10-01,"SLE",2711.560483
"Sierra Leone",2004-09-01,"SLE",2681.454914
"Sierra Leone",2004-08-01,"SLE",2664.234922
"Sierra Leone",2004-07-01,"SLE",2644.661399
"Sierra Leone",2004-06-01,"SLE",2634.00187
"Sierra Leone",2004-05-01,"SLE",2608.583749
"Sierra Leone",2004-04-01,"SLE",2601.327032
"Sierra Leone",2004-03-01,"SLE",2592.746455
"Sierra Leone",2004-02-01,"SLE",2568.818902
"Sierra Leone",2004-01-01,"SLE",2537.644439
"Sierra Leone",2003-12-01,"SLE",2485.964848
"Sierra Leone",2003-11-01,"SLE",2453.495944
"Sierra Leone",2003-10-01,"SLE",2420.036595
"Sierra Leone",2003-09-01,"SLE",2367.033144
"Sierra Leone",2003-08-01,"SLE",2318.521012
"Sierra Leone",2003-07-01,"SLE",2281.14892
"Sierra Leone",2003-06-01,"SLE",2275.882897
"Sierra Leone",2003-05-01,"SLE",2242.472581
"Sierra Leone",2003-04-01,"SLE",2228.714238
"Sierra Leone",2003-03-01,"SLE",2223.663956
"Sierra Leone",2003-02-01,"SLE",2169.621028
"Sierra Leone",2003-01-01,"SLE",2163.197853
"Sierra Leone",2002-12-01,"SLE",2137.681668
"Sierra Leone",2002-11-01,"SLE",2092.248737
"Sierra Leone",2002-10-01,"SLE",2051.297319
"Sierra Leone",2002-09-01,"SLE",2039.980764
"Sierra Leone",2002-08-01,"SLE",2027.634539
"Sierra Leone",2002-07-01,"SLE",2017.828165
"Sierra Leone",2002-06-01,"SLE",1979.063568
"Sierra Leone",2002-05-01,"SLE",2033.789019
"Sierra Leone",2002-04-01,"SLE",2120.265548
"Sierra Leone",2002-03-01,"SLE",2112.185096
"Sierra Leone",2002-02-01,"SLE",2047.865088
"Sierra Leone",2002-01-01,"SLE",2040.853531
"Swaziland",2020-07-01,"SWZ",16.80523684
"Swaziland",2020-06-01,"SWZ",17.16579545
"Swaziland",2020-05-01,"SWZ",18.2077381
"Swaziland",2020-04-01,"SWZ",18.56525
"Swaziland",2020-03-01,"SWZ",16.74195455
"Swaziland",2020-02-01,"SWZ",15.05315
"Swaziland",2020-01-01,"SWZ",14.41734783
"Swaziland",2019-12-01,"SWZ",14.41704545
"Swaziland",2019-11-01,"SWZ",14.8122381
"Swaziland",2019-10-01,"SWZ",14.90728261
"Swaziland",2019-09-01,"SWZ",14.8467381
"Swaziland",2019-08-01,"SWZ",15.18020455
"Swaziland",2019-07-01,"SWZ",14.03478261
"Swaziland",2019-06-01,"SWZ",14.575725
"Swaziland",2019-05-01,"SWZ",14.45163043
"Swaziland",2019-04-01,"SWZ",14.15125
"Swaziland",2019-03-01,"SWZ",14.38283333
"Swaziland",2019-02-01,"SWZ",13.829
"Swaziland",2019-01-01,"SWZ",13.84571739
"Swaziland",2018-12-01,"SWZ",14.30588095
"Swaziland",2018-11-01,"SWZ",14.09556818
"Swaziland",2018-10-01,"SWZ",14.53691304
"Swaziland",2018-09-01,"SWZ",14.748275
"Swaziland",2018-08-01,"SWZ",14.12697826
"Swaziland",2018-07-01,"SWZ",13.39043182
"Swaziland",2018-06-01,"SWZ",13.32583333
"Swaziland",2018-05-01,"SWZ",12.52152174
"Swaziland",2018-04-01,"SWZ",12.10181746
"Swaziland",2018-03-01,"SWZ",11.83665152
"Swaziland",2018-02-01,"SWZ",11.82097
"Swaziland",2018-01-01,"SWZ",12.14699193
"Swaziland",2017-12-01,"SWZ",13.10715646
"Swaziland",2017-11-01,"SWZ",14.05743182
"Swaziland",2017-10-01,"SWZ",13.70722727
"Swaziland",2017-09-01,"SWZ",13.1675
"Swaziland",2017-08-01,"SWZ",13.24843478
"Swaziland",2017-07-01,"SWZ",13.15245238
"Swaziland",2017-06-01,"SWZ",12.91093182
"Swaziland",2017-05-01,"SWZ",13.25184783
"Swaziland",2017-04-01,"SWZ",13.459825
"Swaziland",2017-03-01,"SWZ",12.94497826
"Swaziland",2017-02-01,"SWZ",13.16835
"Swaziland",2017-01-01,"SWZ",13.59560227
"Swaziland",2016-12-01,"SWZ",13.87601136
"Swaziland",2016-11-01,"SWZ",13.96403719
"Swaziland",2016-10-01,"SWZ",13.9206039
"Swaziland",2016-09-01,"SWZ",14.01352273
"Swaziland",2016-08-01,"SWZ",13.79223913
"Swaziland",2016-07-01,"SWZ",14.40035714
"Swaziland",2016-06-01,"SWZ",15.045
"Swaziland",2016-05-01,"SWZ",15.36409091
"Swaziland",2016-04-01,"SWZ",14.62099524
"Swaziland",2016-03-01,"SWZ",15.38985217
"Swaziland",2016-02-01,"SWZ",15.7902381
"Swaziland",2016-01-01,"SWZ",16.29552381
"Swaziland",2015-12-01,"SWZ",15.03682609
"Swaziland",2015-11-01,"SWZ",14.13840476
"Swaziland",2015-10-01,"SWZ",13.48377273
"Swaziland",2015-09-01,"SWZ",13.67146694
"Swaziland",2015-08-01,"SWZ",12.94093939
"Swaziland",2015-07-01,"SWZ",12.46347826
"Swaziland",2015-06-01,"SWZ",12.28881818
"Swaziland",2015-05-01,"SWZ",11.97314286
"Swaziland",2015-04-01,"SWZ",11.9895
"Swaziland",2015-03-01,"SWZ",12.08013636
"Swaziland",2015-02-01,"SWZ",11.5802
"Swaziland",2015-01-01,"SWZ",11.56395455
"Swaziland",2014-12-01,"SWZ",11.50765217
"Swaziland",2014-11-01,"SWZ",11.09405
"Swaziland",2014-10-01,"SWZ",11.06121739
"Swaziland",2014-09-01,"SWZ",10.9865
"Swaziland",2014-08-01,"SWZ",10.66147619
"Swaziland",2014-07-01,"SWZ",10.66113043
"Swaziland",2014-06-01,"SWZ",10.68066667
"Swaziland",2014-05-01,"SWZ",10.40604545
"Swaziland",2014-04-01,"SWZ",10.54477273
"Swaziland",2014-03-01,"SWZ",10.74547619
"Swaziland",2014-02-01,"SWZ",10.9517
"Swaziland",2014-01-01,"SWZ",10.87782609
"Swaziland",2013-12-01,"SWZ",10.36945455
"Swaziland",2013-11-01,"SWZ",10.20733333
"Swaziland",2013-10-01,"SWZ",9.911521739
"Swaziland",2013-09-01,"SWZ",9.973
"Swaziland",2013-08-01,"SWZ",10.09731818
"Swaziland",2013-07-01,"SWZ",9.914478261
"Swaziland",2013-06-01,"SWZ",10.0153
"Swaziland",2013-05-01,"SWZ",9.367956522
"Swaziland",2013-04-01,"SWZ",9.102545455
"Swaziland",2013-03-01,"SWZ",9.192571429
"Swaziland",2013-02-01,"SWZ",8.87775
"Swaziland",2013-01-01,"SWZ",8.786826087
"Swaziland",2012-12-01,"SWZ",8.60647619
"Swaziland",2012-11-01,"SWZ",8.806318182
"Swaziland",2012-10-01,"SWZ",8.663347826
"Swaziland",2012-09-01,"SWZ",8.2702
"Swaziland",2012-08-01,"SWZ",8.271434783
"Swaziland",2012-07-01,"SWZ",8.239454545
"Swaziland",2012-06-01,"SWZ",8.380190476
"Swaziland",2012-05-01,"SWZ",8.162956522
"Swaziland",2012-04-01,"SWZ",7.837238095
"Swaziland",2012-03-01,"SWZ",7.600681818
"Swaziland",2012-02-01,"SWZ",7.642333333
"Swaziland",2012-01-01,"SWZ",8.004681818
"Swaziland",2011-12-01,"SWZ",8.201454545
"Swaziland",2011-11-01,"SWZ",8.162
"Swaziland",2011-10-01,"SWZ",7.95247619
"Swaziland",2011-09-01,"SWZ",7.595363636
"Swaziland",2011-08-01,"SWZ",7.083391304
"Swaziland",2011-07-01,"SWZ",6.782285714
"Swaziland",2011-06-01,"SWZ",6.789272727
"Swaziland",2011-05-01,"SWZ",6.860363636
"Swaziland",2011-04-01,"SWZ",6.716761905
"Swaziland",2011-03-01,"SWZ",6.908782609
"Swaziland",2011-02-01,"SWZ",7.18275
"Swaziland",2011-01-01,"SWZ",6.92347619
"Swaziland",2010-12-01,"SWZ",6.817782609
"Swaziland",2010-11-01,"SWZ",6.974909091
"Swaziland",2010-10-01,"SWZ",6.915904762
"Swaziland",2010-09-01,"SWZ",7.123272727
"Swaziland",2010-08-01,"SWZ",7.294454545
"Swaziland",2010-07-01,"SWZ",7.535409091
"Swaziland",2010-06-01,"SWZ",7.652909091
"Swaziland",2010-05-01,"SWZ",7.653380952
"Swaziland",2010-04-01,"SWZ",7.338863636
"Swaziland",2010-03-01,"SWZ",7.405869565
"Swaziland",2010-02-01,"SWZ",7.6736
"Swaziland",2010-01-01,"SWZ",7.458333333
"Swaziland",2009-12-01,"SWZ",7.492869565
"Swaziland",2009-11-01,"SWZ",7.505571429
"Swaziland",2009-10-01,"SWZ",7.479636364
"Swaziland",2009-09-01,"SWZ",7.505545455
"Swaziland",2009-08-01,"SWZ",7.937904762
"Swaziland",2009-07-01,"SWZ",7.946652174
"Swaziland",2009-06-01,"SWZ",8.034409091
"Swaziland",2009-05-01,"SWZ",8.359761905
"Swaziland",2009-04-01,"SWZ",8.958818182
"Swaziland",2009-03-01,"SWZ",9.939136364
"Swaziland",2009-02-01,"SWZ",9.9713
"Swaziland",2009-01-01,"SWZ",9.894227273
"Swaziland",2008-12-01,"SWZ",9.936304348
"Swaziland",2008-11-01,"SWZ",10.15935
"Swaziland",2008-10-01,"SWZ",9.812695652
"Swaziland",2008-09-01,"SWZ",8.062409091
"Swaziland",2008-08-01,"SWZ",7.669619048
"Swaziland",2008-07-01,"SWZ",7.628217391
"Swaziland",2008-06-01,"SWZ",7.943238095
"Swaziland",2008-05-01,"SWZ",7.616909091
"Swaziland",2008-04-01,"SWZ",7.770045455
"Swaziland",2008-03-01,"SWZ",8.003571429
"Swaziland",2008-02-01,"SWZ",7.66652381
"Swaziland",2008-01-01,"SWZ",7.005304348
"Swaziland",2007-12-01,"SWZ",6.857333333
"Swaziland",2007-11-01,"SWZ",6.720863636
"Swaziland",2007-10-01,"SWZ",6.761869565
"Swaziland",2007-09-01,"SWZ",7.10395
"Swaziland",2007-08-01,"SWZ",7.216478261
"Swaziland",2007-07-01,"SWZ",6.9765
"Swaziland",2007-06-01,"SWZ",7.16252381
"Swaziland",2007-05-01,"SWZ",7.015173913
"Swaziland",2007-04-01,"SWZ",7.098666667
"Swaziland",2007-03-01,"SWZ",7.353272727
"Swaziland",2007-02-01,"SWZ",7.16895
"Swaziland",2007-01-01,"SWZ",7.190043478
"Swaziland",2006-12-01,"SWZ",7.043142857
"Swaziland",2006-11-01,"SWZ",7.251136364
"Swaziland",2006-10-01,"SWZ",7.636590909
"Swaziland",2006-09-01,"SWZ",7.438047619
"Swaziland",2006-08-01,"SWZ",6.958869565
"Swaziland",2006-07-01,"SWZ",7.080428571
"Swaziland",2006-06-01,"SWZ",6.973090909
"Swaziland",2006-05-01,"SWZ",6.332130435
"Swaziland",2006-04-01,"SWZ",6.07745
"Swaziland",2006-03-01,"SWZ",6.240217391
"Swaziland",2006-02-01,"SWZ",6.10825
"Swaziland",2006-01-01,"SWZ",6.076909091
"Swaziland",2005-12-01,"SWZ",6.357181818
"Swaziland",2005-11-01,"SWZ",6.651636364
"Swaziland",2005-10-01,"SWZ",6.581095238
"Swaziland",2005-09-01,"SWZ",6.357772727
"Swaziland",2005-08-01,"SWZ",6.463565217
"Swaziland",2005-07-01,"SWZ",6.695
"Swaziland",2005-06-01,"SWZ",6.735681818
"Swaziland",2005-05-01,"SWZ",6.346681818
"Swaziland",2005-04-01,"SWZ",6.150666667
"Swaziland",2005-03-01,"SWZ",6.049347826
"Swaziland",2005-02-01,"SWZ",6.0034
"Swaziland",2005-01-01,"SWZ",5.976809524
"Swaziland",2004-12-01,"SWZ",5.726782609
"Swaziland",2004-11-01,"SWZ",6.034363636
"Swaziland",2004-10-01,"SWZ",6.379380952
"Swaziland",2004-09-01,"SWZ",6.526136364
"Swaziland",2004-08-01,"SWZ",6.454818182
"Swaziland",2004-07-01,"SWZ",6.127954545
"Swaziland",2004-06-01,"SWZ",6.414227273
"Swaziland",2004-05-01,"SWZ",6.783666667
"Swaziland",2004-04-01,"SWZ",6.555909091
"Swaziland",2004-03-01,"SWZ",6.614217391
"Swaziland",2004-02-01,"SWZ",6.7317
"Swaziland",2004-01-01,"SWZ",6.925590909
"Swaziland",2003-12-01,"SWZ",6.539434783
"Swaziland",2003-11-01,"SWZ",6.7138
"Swaziland",2003-10-01,"SWZ",6.970391304
"Swaziland",2003-09-01,"SWZ",7.312181818
"Swaziland",2003-08-01,"SWZ",7.382904762
"Swaziland",2003-07-01,"SWZ",7.530695652
"Swaziland",2003-06-01,"SWZ",7.852428571
"Swaziland",2003-05-01,"SWZ",7.644863636
"Swaziland",2003-04-01,"SWZ",7.640090909
"Swaziland",2003-03-01,"SWZ",8.030666667
"Swaziland",2003-02-01,"SWZ",8.2599
"Swaziland",2003-01-01,"SWZ",8.679347826
"Swaziland",2002-12-01,"SWZ",8.932045455
"Swaziland",2002-11-01,"SWZ",9.637428571
"Swaziland",2002-10-01,"SWZ",10.3036087
"Swaziland",2002-09-01,"SWZ",10.59504762
"Swaziland",2002-08-01,"SWZ",10.58390909
"Swaziland",2002-07-01,"SWZ",10.09508696
"Swaziland",2002-06-01,"SWZ",10.1676
"Swaziland",2002-05-01,"SWZ",10.13221739
"Swaziland",2002-04-01,"SWZ",11.05959091
"Swaziland",2002-03-01,"SWZ",11.47961905
"Swaziland",2002-02-01,"SWZ",11.4572
"Swaziland",2002-01-01,"SWZ",11.58595652
"Seychelles",2020-07-01,"SYC",17.56405556
"Seychelles",2020-06-01,"SYC",17.51152273
"Seychelles",2020-05-01,"SYC",17.35883333
"Seychelles",2020-04-01,"SYC",16.30615909
"Seychelles",2020-03-01,"SYC",13.69977273
"Seychelles",2020-02-01,"SYC",13.6059
"Seychelles",2020-01-01,"SYC",13.68422464
"Seychelles",2019-12-01,"SYC",13.60544697
"Seychelles",2019-11-01,"SYC",13.48435714
"Seychelles",2019-10-01,"SYC",13.62597826
"Seychelles",2019-09-01,"SYC",13.70635714
"Seychelles",2019-08-01,"SYC",13.51684091
"Seychelles",2019-07-01,"SYC",13.6721087
"Seychelles",2019-06-01,"SYC",13.632025
"Seychelles",2019-05-01,"SYC",13.65313043
"Seychelles",2019-04-01,"SYC",13.67656818
"Seychelles",2019-03-01,"SYC",13.66288095
"Seychelles",2019-02-01,"SYC",13.6486
"Seychelles",2019-01-01,"SYC",13.59497826
"Seychelles",2018-12-01,"SYC",13.49464286
"Seychelles",2018-11-01,"SYC",13.514
"Seychelles",2018-10-01,"SYC",13.62441304
"Seychelles",2018-09-01,"SYC",13.53465
"Seychelles",2018-08-01,"SYC",13.4651087
"Seychelles",2018-07-01,"SYC",13.51465909
"Seychelles",2018-06-01,"SYC",13.50216667
"Seychelles",2018-05-01,"SYC",13.41565217
"Seychelles",2018-04-01,"SYC",13.3771746
"Seychelles",2018-03-01,"SYC",13.48269697
"Seychelles",2018-02-01,"SYC",13.49508
"Seychelles",2018-01-01,"SYC",13.62891491
"Seychelles",2017-12-01,"SYC",13.58480272
"Seychelles",2017-11-01,"SYC",13.50009091
"Seychelles",2017-10-01,"SYC",13.49243182
"Seychelles",2017-09-01,"SYC",13.39561905
"Seychelles",2017-08-01,"SYC",13.44734783
"Seychelles",2017-07-01,"SYC",13.52330952
"Seychelles",2017-06-01,"SYC",13.52568182
"Seychelles",2017-05-01,"SYC",13.48367391
"Seychelles",2017-04-01,"SYC",13.5082
"Seychelles",2017-03-01,"SYC",13.47273913
"Seychelles",2017-02-01,"SYC",13.37
"Seychelles",2017-01-01,"SYC",13.43001136
"Seychelles",2016-12-01,"SYC",13.46696591
"Seychelles",2016-11-01,"SYC",13.3246343
"Seychelles",2016-10-01,"SYC",13.23031169
"Seychelles",2016-09-01,"SYC",13.27140909
"Seychelles",2016-08-01,"SYC",13.24445652
"Seychelles",2016-07-01,"SYC",13.20114286
"Seychelles",2016-06-01,"SYC",13.03186364
"Seychelles",2016-05-01,"SYC",13.39761364
"Seychelles",2016-04-01,"SYC",13.49624762
"Seychelles",2016-03-01,"SYC",13.47907826
"Seychelles",2016-02-01,"SYC",13.40233333
"Seychelles",2016-01-01,"SYC",13.04938095
"Seychelles",2015-12-01,"SYC",12.88682609
"Seychelles",2015-11-01,"SYC",12.84364286
"Seychelles",2015-10-01,"SYC",13.04563636
"Seychelles",2015-09-01,"SYC",13.04304545
"Seychelles",2015-08-01,"SYC",13.03319048
"Seychelles",2015-07-01,"SYC",13.09773913
"Seychelles",2015-06-01,"SYC",13.28509091
"Seychelles",2015-05-01,"SYC",13.4042381
"Seychelles",2015-04-01,"SYC",13.54040909
"Seychelles",2015-03-01,"SYC",13.67595455
"Seychelles",2015-02-01,"SYC",14.02635
"Seychelles",2015-01-01,"SYC",13.97281818
"Seychelles",2014-12-01,"SYC",14.02652174
"Seychelles",2014-11-01,"SYC",14.20135
"Seychelles",2014-10-01,"SYC",13.62813043
"Seychelles",2014-09-01,"SYC",13.09318182
"Seychelles",2014-08-01,"SYC",12.58966667
"Seychelles",2014-07-01,"SYC",12.31195652
"Seychelles",2014-06-01,"SYC",12.26747619
"Seychelles",2014-05-01,"SYC",12.63063636
"Seychelles",2014-04-01,"SYC",12.08004545
"Seychelles",2014-03-01,"SYC",12.13314286
"Seychelles",2014-02-01,"SYC",12.11805
"Seychelles",2014-01-01,"SYC",12.07508696
"Seychelles",2013-12-01,"SYC",12.06095455
"Seychelles",2013-11-01,"SYC",12.06547619
"Seychelles",2013-10-01,"SYC",12.04578261
"Seychelles",2013-09-01,"SYC",12.03714286
"Seychelles",2013-08-01,"SYC",12.00263636
"Seychelles",2013-07-01,"SYC",11.96826087
"Seychelles",2013-06-01,"SYC",11.8503
"Seychelles",2013-05-01,"SYC",11.7926087
"Seychelles",2013-04-01,"SYC",11.71854545
"Seychelles",2013-03-01,"SYC",11.80828571
"Seychelles",2013-02-01,"SYC",12.58525
"Seychelles",2013-01-01,"SYC",12.99221739
"Seychelles",2012-12-01,"SYC",13.08647619
"Seychelles",2012-11-01,"SYC",13.1345
"Seychelles",2012-10-01,"SYC",13.12152174
"Seychelles",2012-09-01,"SYC",13.00675
"Seychelles",2012-08-01,"SYC",13.37765217
"Seychelles",2012-07-01,"SYC",14.57413636
"Seychelles",2012-06-01,"SYC",14.46919048
"Seychelles",2012-05-01,"SYC",14.18943478
"Seychelles",2012-04-01,"SYC",14.04195238
"Seychelles",2012-03-01,"SYC",14.04104545
"Seychelles",2012-02-01,"SYC",14.0947619
"Seychelles",2012-01-01,"SYC",13.9325
"Seychelles",2011-12-01,"SYC",13.35872727
"Seychelles",2011-11-01,"SYC",12.79722727
"Seychelles",2011-10-01,"SYC",12.55914286
"Seychelles",2011-09-01,"SYC",12.32181818
"Seychelles",2011-08-01,"SYC",12.24678261
"Seychelles",2011-07-01,"SYC",12.17447619
"Seychelles",2011-06-01,"SYC",12.15527273
"Seychelles",2011-05-01,"SYC",12.14968182
"Seychelles",2011-04-01,"SYC",12.16333333
"Seychelles",2011-03-01,"SYC",12.20421739
"Seychelles",2011-02-01,"SYC",12.2317
"Seychelles",2011-01-01,"SYC",12.39161905
"Seychelles",2010-12-01,"SYC",12.24730435
"Seychelles",2010-11-01,"SYC",12.2395
"Seychelles",2010-10-01,"SYC",12.30133333
"Seychelles",2010-09-01,"SYC",12.49231818
"Seychelles",2010-08-01,"SYC",12.50068182
"Seychelles",2010-07-01,"SYC",12.52077273
"Seychelles",2010-06-01,"SYC",12.51359091
"Seychelles",2010-05-01,"SYC",12.20571429
"Seychelles",2010-04-01,"SYC",11.94604545
"Seychelles",2010-03-01,"SYC",11.62413043
"Seychelles",2010-02-01,"SYC",11.4597
"Seychelles",2010-01-01,"SYC",11.27328571
"Seychelles",2009-12-01,"SYC",11.2066087
"Seychelles",2009-11-01,"SYC",10.81690476
"Seychelles",2009-10-01,"SYC",10.5395
"Seychelles",2009-09-01,"SYC",11.83918182
"Seychelles",2009-08-01,"SYC",13.21285714
"Seychelles",2009-07-01,"SYC",13.54791304
"Seychelles",2009-06-01,"SYC",13.80363636
"Seychelles",2009-05-01,"SYC",14.41961905
"Seychelles",2009-04-01,"SYC",15.18386364
"Seychelles",2009-03-01,"SYC",16.57031818
"Seychelles",2009-02-01,"SYC",16.75915
"Seychelles",2009-01-01,"SYC",16.70981818
"Seychelles",2008-12-01,"SYC",16.664
"Seychelles",2008-11-01,"SYC",14.3867
"Seychelles",2008-10-01,"SYC",8.621630435
"Seychelles",2008-09-01,"SYC",8.115727273
"Seychelles",2008-08-01,"SYC",8.030095238
"Seychelles",2008-07-01,"SYC",7.963347826
"Seychelles",2008-06-01,"SYC",8.00352381
"Seychelles",2008-05-01,"SYC",8.0045
"Seychelles",2008-04-01,"SYC",7.995545455
"Seychelles",2008-03-01,"SYC",8.015666667
"Seychelles",2008-02-01,"SYC",8.028761905
"Seychelles",2008-01-01,"SYC",8.024913043
"Seychelles",2007-12-01,"SYC",8.029261905
"Seychelles",2007-11-01,"SYC",8.021909091
"Seychelles",2007-10-01,"SYC",7.912
"Seychelles",2007-09-01,"SYC",6.9715
"Seychelles",2007-08-01,"SYC",6.666956522
"Seychelles",2007-07-01,"SYC",6.3865
"Seychelles",2007-06-01,"SYC",6.264333333
"Seychelles",2007-05-01,"SYC",6.131543478
"Seychelles",2007-04-01,"SYC",6.127714286
"Seychelles",2007-03-01,"SYC",6.113136364
"Seychelles",2007-02-01,"SYC",6.0932
"Seychelles",2007-01-01,"SYC",5.950043478
"Seychelles",2006-12-01,"SYC",5.662571429
"Seychelles",2006-11-01,"SYC",5.588545455
"Seychelles",2006-10-01,"SYC",5.545227273
"Seychelles",2006-09-01,"SYC",5.521
"Seychelles",2006-08-01,"SYC",5.521
"Seychelles",2006-07-01,"SYC",5.511380952
"Seychelles",2006-06-01,"SYC",5.507227273
"Seychelles",2006-05-01,"SYC",5.481478261
"Seychelles",2006-04-01,"SYC",5.498275
"Seychelles",2006-03-01,"SYC",5.477086957
"Seychelles",2006-02-01,"SYC",5.51595
"Seychelles",2006-01-01,"SYC",5.320954545
"Seychelles",2005-12-01,"SYC",5.371522727
"Seychelles",2005-11-01,"SYC",5.311090909
"Seychelles",2005-10-01,"SYC",5.270095238
"Seychelles",2005-09-01,"SYC",5.289409091
"Seychelles",2005-08-01,"SYC",5.275782609
"Seychelles",2005-07-01,"SYC",5.274904762
"Seychelles",2005-06-01,"SYC",5.256727273
"Seychelles",2005-05-01,"SYC",5.227363636
"Seychelles",2005-04-01,"SYC",5.22647619
"Seychelles",2005-03-01,"SYC",5.198
"Seychelles",2005-02-01,"SYC",5.4063
"Seychelles",2005-01-01,"SYC",5.422904762
"Seychelles",2004-12-01,"SYC",5.426869565
"Seychelles",2004-11-01,"SYC",5.347318182
"Seychelles",2004-10-01,"SYC",5.422904762
"Seychelles",2004-09-01,"SYC",5.350227273
"Seychelles",2004-08-01,"SYC",5.18
"Seychelles",2004-07-01,"SYC",5.18
"Seychelles",2004-06-01,"SYC",5.18
"Seychelles",2004-05-01,"SYC",5.179809524
"Seychelles",2004-04-01,"SYC",5.363090909
"Seychelles",2004-03-01,"SYC",5.18
"Seychelles",2004-02-01,"SYC",5.2188
"Seychelles",2004-01-01,"SYC",5.179545455
"Seychelles",2003-12-01,"SYC",5.17973913
"Seychelles",2003-11-01,"SYC",5.18035
"Seychelles",2003-10-01,"SYC",5.181652174
"Seychelles",2003-09-01,"SYC",5.607272727
"Seychelles",2003-08-01,"SYC",5.35
"Seychelles",2003-07-01,"SYC",5.35
"Seychelles",2003-06-01,"SYC",5.35
"Seychelles",2003-05-01,"SYC",5.610363636
"Seychelles",2003-04-01,"SYC",5.618
"Seychelles",2003-03-01,"SYC",5.618
"Seychelles",2003-02-01,"SYC",5.618
"Seychelles",2003-01-01,"SYC",5.618
"Seychelles",2002-12-01,"SYC",5.618
"Seychelles",2002-11-01,"SYC",5.618
"Seychelles",2002-10-01,"SYC",5.618
"Seychelles",2002-09-01,"SYC",5.618
"Seychelles",2002-08-01,"SYC",5.618
"Seychelles",2002-07-01,"SYC",5.627913043
"Seychelles",2002-06-01,"SYC",5.62455
"Seychelles",2002-05-01,"SYC",5.625391304
"Seychelles",2002-04-01,"SYC",5.6255
"Seychelles",2002-03-01,"SYC",5.619571429
"Seychelles",2002-02-01,"SYC",5.62925
"Seychelles",2002-01-01,"SYC",5.618
"Chad",2020-07-01,"TCD",579.3669722
"Chad",2020-06-01,"TCD",582.84
"Chad",2020-05-01,"TCD",601.69
"Chad",2020-04-01,"TCD",603.91
"Chad",2020-03-01,"TCD",592.91
"Chad",2020-02-01,"TCD",601.52
"Chad",2020-01-01,"TCD",590.93
"Chad",2019-12-01,"TCD",590.24
"Chad",2019-11-01,"TCD",593.58
"Chad",2019-10-01,"TCD",593.49
"Chad",2019-09-01,"TCD",596.11
"Chad",2019-08-01,"TCD",589.56
"Chad",2019-07-01,"TCD",584.72
"Chad",2019-06-01,"TCD",580.83
"Chad",2019-05-01,"TCD",586.48
"Chad",2019-04-01,"TCD",583.68
"Chad",2019-03-01,"TCD",580.37
"Chad",2019-02-01,"TCD",577.88
"Chad",2019-01-01,"TCD",574.57
"Chad",2018-12-01,"TCD",576.2
"Chad",2018-11-01,"TCD",577.08
"Chad",2018-10-01,"TCD",571.19
"Chad",2018-09-01,"TCD",562.63
"Chad",2018-08-01,"TCD",567.98
"Chad",2018-07-01,"TCD",561.33
"Chad",2018-06-01,"TCD",561.69
"Chad",2018-05-01,"TCD",555.32
"Chad",2018-04-01,"TCD",534.33
"Chad",2018-03-01,"TCD",531.73
"Chad",2018-02-01,"TCD",531.23
"Chad",2018-01-01,"TCD",537.69
"Chad",2017-12-01,"TCD",554.2
"Chad",2017-11-01,"TCD",558.83
"Chad",2017-10-01,"TCD",557.98
"Chad",2017-09-01,"TCD",550.55
"Chad",2017-08-01,"TCD",555.58
"Chad",2017-07-01,"TCD",569.85
"Chad",2017-06-01,"TCD",584.14
"Chad",2017-05-01,"TCD",593.22
"Chad",2017-04-01,"TCD",611.75
"Chad",2017-03-01,"TCD",613.92
"Chad",2017-02-01,"TCD",616.35
"Chad",2017-01-01,"TCD",617.99
"Chad",2016-12-01,"TCD",622.18
"Chad",2016-11-01,"TCD",607.43
"Chad",2016-10-01,"TCD",594.92
"Chad",2016-09-01,"TCD",585.04
"Chad",2016-08-01,"TCD",585.06
"Chad",2016-07-01,"TCD",592.63
"Chad",2016-06-01,"TCD",584.17
"Chad",2016-05-01,"TCD",579.92
"Chad",2016-04-01,"TCD",578.49
"Chad",2016-03-01,"TCD",590.97
"Chad",2016-02-01,"TCD",591.33
"Chad",2016-01-01,"TCD",604.03
"Chad",2015-12-01,"TCD",603.06
"Chad",2015-11-01,"TCD",610.99
"Chad",2015-10-01,"TCD",583.85
"Chad",2015-09-01,"TCD",584.57
"Chad",2015-08-01,"TCD",588.88
"Chad",2015-07-01,"TCD",596.55
"Chad",2015-06-01,"TCD",584.99
"Chad",2015-05-01,"TCD",588.33
